6																																																																																																			
2	4	2	4	2	4																																																																																														
2304																																																																																																			
9268																																																																																																			
5953	7200	8280	2398	4965	4396	7475	7219	8742	4353	9693	549	4158	9390	9904	4497	818	7187	9485	2880	3548	3318	8868	8398	2736	3245	410	6195	5194	3805	4004	3206	9235	7982	5253	720	2815	3384	3304	6268	5131	2837	676	5132	3564	9709	6661	5375	3745	8128	1007	4552	9223	5346	501	4483	3117	5715	9365	314	7848	8801	4449	7982	7591	1624	3014	9326	7684	7677	9821	3394	1192	1108	5699	3415	366	4154	6509	7377	2151	2482	7210	5301	847	5958	3341	5369	9592	773	754	3865	4784	3680	1548	3034	8000	2122	2983	138
7864																																																																																																			
251	2315	5254	5694	6432	7899	1088	3964	5189	4926	510	9050	6349	9841	4267	9969	8522	1173	6192	5624	8540	2932	7960	4870	139	4400	8229	3053	6770	4650	15	3666	8876	122	7814	2656	7919	6518	5728	3897	6195	93	7240	8811	8323	5818	4813	7857	9507	973	7333	7398	585	8963	3503	9774	199	4411	8245	2391	5682	6707	3360	7047	9600	9271	9137	8514	2585	6858	6429	2578	405	1546	3718	1145	2576	4509	2801	8731	8044	126	712	4140	3411	4839	8580	3907	1897	2448	7492	5666	8303	8552	8232	1533	8929	7861	740	8854
2061																																																																																																			
2798	5158	5587	7025	4898	4509	1079	882	230	645	1952	8836	8061	5403	1870	6915	2809	4478	3931	1228	2157	2019	1839	5739	5818	5516	9978	4218	1470	1175	8531	2251	6163	6220	658	7569	3621	5453	8553	2459	7572	9562	6147	7802	653	9290	7420	7112	2712	9528	583	7916	9993	2899	3614	954	5359	245	4677	1249	2372	1606	2067	1471	7493	7934	7013	2352	9816	4630	464	5588	875	8206	5088	2406	6896	1123	6582	3691	6145	8214	8152	6354	2582	6002	7365	73	8908	3824	4642	3617	3209	6212	2232	9522	1830	3956	4617	1288
1709																																																																																																			
9126	2109	5315	6738	1728	986	3825	7627	9679	4368	1101	1265	2352	2250	6470	3286	7368	9459	5116	9813	7394	826	814	226	7410	4846	1781	9032	8130	3535	4951	1452	4569	7676	2569	4121	8604	2634	6930	2173	1774	8920	6864	5241	6230	58	5471	1505	7528	2077	9773	7943	6629	4808	413	3427	4165	4905	5978	3750	8255	5404	255	5953	8367	936	8092	2849	4584	6194	4446	7938	8253	4351	1271	2807	65	1368	3946	9677	4780	654	4933	1112	7799	3592	5542	6376	9095	5078	1251	3292	4065	482	9691	4300	5619	8409	3512	4987
2269																																																																																																			
7916	6212	5214	2570	5461	3997	7131	4193	6270	928	7669	1686	9082	9187	4153	202	4796	6118	1386	3466	6533	2716	7951	7710	2608	4563	9580	509	418	316	4845	1670	6026	2564	1547	8521	5427	9482	8713	637	9019	4148	8743	4754	934	6281	8183	635	556	6999	6266	8802	1560	5507	2597	9141	9434	6068	6517	6131	2211	2150	2587	5753	2314	1032	4779	2738	8245	5696	1983	5667	6636	8282	358	4297	9336	5615	140	843	9027	2724	5765	9483	757	9516	7026	7144	3267	2986	6335	4910	7953	4422	9953	4300	9829	2764	6285	4371
1702																																																																																																			
4730	5343	8779	6289	3613	7437	6014	7920	2319	5546	3291	859	282	5464	2158	1348	764	6761	7033	408	1609	5949	6128	9741	8697	9717	1818	9462	7475	3773	4575	2801	4760	7954	361	3946	9936	9141	5482	3157	5672	6036	4768	6457	9159	6113	6440	6361	2739	1282	9981	4384	9759	1177	8331	3342	9399	6960	3160	2310	6461	839	3856	6097	7437	5899	7902	8825	3072	4399	4437	9789	6848	1772	997	865	8049	9117	3615	8298	1851	5849	4706	415	5237	9008	412	7399	1256	3894	271	7624	7556	1406	1784	1256	1766	837	5582	4359
8965																																																																																																			
5307	1126	5791	9388	912	9411	6494	7851	8493	9840	119	911	961	9985	2129	2765	458	8305	3995	879	2172	5010	6977	2184	3383	8386	8469	2707	2461	8804	4507	5403	3546	6413	1664	4941	8854	8842	3498	9629	3488	3458	8735	8678	6260	297	8055	2815	6316	5577	6951	8237	8684	2654	8069	5988	4990	9580	2993	6047	7076	2146	6391	9537	1376	7952	7695	5908	9647	9308	6160	1766	3601	8183	4242	2597	3407	4878	7497	9650	7111	2107	4801	9709	4874	6077	4213	3093	8166	247	3737	2552	9046	8787	3620	3035	7477	4240	3454	6889
8404																																																																																																			
2693	2491	550	8220	3958	5438	334	520	9135	5101	1939	8739	3284	643	212	3967	9185	4824	6535	5039	3286	9050	9648	6593	5786	2557	5006	72	90	922	285	5400	2414	7134	5926	3176	5495	5761	1089	1788	8572	1552	8676	614	8561	1882	9566	7909	2816	2099	4631	6507	2850	492	8546	7408	5631	5237	337	9012	4139	6686	2143	8596	5235	3233	5368	1148	5194	8272	8443	6086	9628	1402	9288	4671	3224	9543	7545	2931	8850	4707	3900	5289	4417	6264	8279	7244	1448	5824	904	6768	4471	9731	8215	2601	8160	4236	838	4798
1493																																																																																																			
5482	1775	1726	9807	1295	4709	4643	4657	6849	1307	4199	4181	2041	8849	1335	4208	2661	1232	1622	265	2236	5284	3329	5076	3115	601	3149	3970	4132	8452	1498	524	5028	5870	7328	3858	8168	2472	8552	7846	4205	6507	8339	3324	8791	5265	1293	928	6234	7023	9115	1168	7559	3179	2054	6572	6740	3981	288	3360	7355	6691	9481	5862	4845	7715	7353	9910	4288	3076	1362	3219	492	9840	1073	5689	153	3469	2052	984	6735	9345	200	1875	9676	3072	2351	8001	5787	1723	7988	4637	5676	8867	1551	8626	8495	1485	125	5841
5067																																																																																																			
2936	8404	6489	4809	6084	8118	2607	2851	2792	171	3968	189	4234	528	4320	6850	181	8437	1098	8329	3889	6949	7948	4341	338	3599	2229	4760	8229	9854	2549	400	3863	3873	1122	5555	2923	7067	8255	8356	5369	3751	9455	8263	2961	2591	4582	30	1451	282	9789	8162	2631	6932	8128	7977	1725	5380	9358	33	7208	9468	2813	3240	8022	3215	9177	1379	1722	4203	5014	9298	4614	8737	2912	1327	9296	4892	4567	5445	4300	8023	5353	8604	9156	7021	1418	9141	9093	826	2741	5191	8715	9617	272	3942	6918	858	4137	4644
6708																																																																																																			
6743	7730	3986	6076	99	1577	8155	318	9032	2955	5996	2051	4727	4091	6886	9099	5339	1552	1060	9206	217	9405	1647	4912	9371	8288	872	374	8358	6335	5581	841	906	3449	505	1931	3328	3543	7002	4619	9892	753	4657	4213	0	8896	7900	6960	4257	6418	1262	442	8114	737	2418	1534	4473	5889	4977	1488	5027	8783	6027	6996	8896	7702	9345	6008	210	5765	590	9727	6625	8916	4734	7622	3865	8797	4287	6746	3667	5915	7871	5892	5187	9628	612	7090	5907	2065	2213	2600	1519	8272	9855	6866	9928	9129	4374	3299
8001																																																																																																			
2552	5270	3505	5804	194	2081	2685	9282	5256	6025	5804	6306	5754	2491	6884	7100	3040	1300	9068	1756	6043	291	3860	1808	5605	9273	2642	8498	9965	1372	8335	3298	355	701	19	9352	563	260	3627	9474	6251	814	6423	862	3502	810	2268	4253	8015	536	4109	9212	7082	4387	1616	8214	2678	1522	3562	8581	337	8734	7820	4509	651	8278	7116	7680	4555	2735	8327	9730	677	2021	3030	6786	4745	2327	695	781	8275	5676	51	6008	9415	2392	860	6994	1482	5703	6216	222	7010	7249	8016	3547	2675	7661	9704	3528
3621																																																																																																			
3817	7596	9918	9555	7276	186	6711	7240	9963	5239	6376	9237	7484	6666	8288	4441	9805	779	1298	2362	8388	929	7783	8384	630	6261	5667	9070	5756	3197	1403	3850	7307	2301	6710	9912	4951	5220	8483	1678	5331	3881	7010	4201	2313	1359	4020	8779	6983	1623	5317	812	7921	4047	3286	333	2134	9639	381	4503	8717	6194	2058	6266	160	9528	2764	292	7105	3204	6864	1623	603	3220	7098	8036	7358	3127	9917	8929	936	4481	9341	4503	5716	9482	5106	9610	8857	6828	4784	4025	9250	8316	63	152	9005	1836	4922	1187
5298																																																																																																			
891	2581	9044	7916	1166	7306	7817	1122	9078	8407	7498	8200	7418	8385	9788	2733	1960	7670	347	1610	144	1636	9075	8295	4342	4268	5416	9951	675	8467	5476	462	8795	4722	4323	6332	1057	632	52	6345	795	6771	3076	5776	5006	9846	3494	1237	647	7198	5992	8551	4155	3435	463	5602	5396	6022	3883	3350	9500	5930	3389	9206	6508	1263	7805	7015	3544	6024	3780	4349	9529	6466	1789	9213	623	9736	8069	5387	2079	4111	7258	7624	858	5684	7491	3431	1423	9079	1594	1387	7075	6784	5751	3772	1385	450	49	3251
3856																																																																																																			
794	5776	3882	1524	6082	8527	2820	552	8463	1955	3639	5094	9070	6567	4963	537	2919	2075	1901	6914	9433	6504	7497	9875	354	4114	5160	4498	5147	6934	977	9019	4752	3931	2835	5266	2248	9153	7056	668	4192	9090	4110	4550	1272	724	5680	6448	9811	2104	5547	8901	6398	6154	6876	7580	8397	5049	5573	4697	5500	3853	3838	4790	783	3757	400	2288	7534	6376	2847	2637	1062	1631	3089	9368	9242	3856	1494	2105	1479	9885	4738	7579	399	148	1796	1687	8101	9685	3137	2569	605	1871	1942	8823	9152	6254	4571	4949
8565																																																																																																			
2757	8681	356	2572	3599	2570	8298	7031	9991	2487	3864	453	2622	8963	1429	5117	7597	9060	1448	8185	7517	6837	1387	6902	2268	7592	7392	9956	3505	2964	7449	4954	1620	9550	573	9177	7533	7610	6544	1011	2105	8262	7849	2969	7256	7313	7483	3885	5183	2798	8861	6939	7180	7815	3043	1423	7997	9145	7087	9524	7439	4991	2972	8672	3367	8419	8858	8892	3200	7628	6800	2779	7939	6169	4211	9633	1691	4622	1561	8226	1578	5880	4295	7225	5721	7317	7876	4705	1891	7103	8582	2766	168	9051	4240	4409	6428	4580	3921	2023
1877																																																																																																			
4132	658	4395	470	3513	686	2267	8422	4580	7146	1095	3198	9918	4854	8197	2793	1705	2245	9586	9423	1050	305	5891	7596	1160	5011	7929	7972	3234	2976	392	5285	4569	266	9477	9716	1095	3751	3199	9542	6456	9764	2608	3161	6256	7846	7339	3581	3235	2996	501	7205	7183	1537	9431	5283	6475	8018	2568	7145	1931	6715	5981	7713	1429	5012	1288	707	1622	1573	9037	5675	4445	6219	7564	989	7514	8110	1034	1699	2073	7267	8413	3577	9859	8971	9420	2555	671	3570	5717	9269	6930	1801	7962	3816	54	2676	9786	3256
9382																																																																																																			
9791	9160	7149	3788	7042	9940	2176	2315	1789	5523	7479	9816	9674	5065	3388	8475	540	2903	1750	6240	5729	8518	8291	9769	6832	7886	2554	9820	5438	2821	3217	422	1510	7095	909	4100	8187	423	1371	5925	1407	4535	2113	2198	1745	8979	2736	4050	3129	4148	5689	7762	1667	4592	6933	1992	3941	2403	1933	1569	5661	4459	1584	9904	2081	6184	7740	6121	96	8003	1081	4247	8813	1957	8843	3034	8268	1998	8389	7167	4839	7345	3111	2911	5212	8410	6579	1792	2929	50	1473	3550	835	8073	7649	3301	9363	4505	5534	6535
308																																																																																																			
3540	9420	250	6728	87	201	4155	5102	3570	9419	2717	7841	8397	4272	1159	7841	6635	6957	6919	6225	7903	8777	3657	699	3053	8694	776	6283	3939	2929	8235	294	7816	282	9209	7488	4113	8204	8810	9740	2900	6996	503	2483	5348	3705	3675	1531	7847	8565	1838	3490	3036	4039	1547	6473	7309	2104	4353	7225	990	970	6810	1988	716	7929	7167	8073	4953	8731	2348	6363	6456	6053	6672	2036	6343	5473	4211	5230	9708	7716	7342	8746	1345	1026	7288	1055	7271	5877	7334	8674	7782	7998	4577	9756	8605	4499	6729	8091
2508																																																																																																			
5618	8411	7736	8620	6821	6808	7646	6742	74	9817	8190	2073	7798	8692	5309	8465	8671	8285	228	9101	5490	6820	1443	6692	8152	2586	888	2787	566	4445	5250	3217	3798	5647	5932	6081	1748	636	1240	8306	9724	3488	7455	9866	6137	4806	4232	1061	4162	2289	9300	109	117	7465	7679	9784	7526	8794	3726	4600	9651	7614	4033	9835	7717	2254	816	5802	567	6402	2532	8955	2995	521	8698	7443	2275	1769	6295	3473	4322	6255	2341	5457	682	2636	9872	1591	228	6311	3140	6486	126	2427	1346	1219	9115	2104	700	3592
6625																																																																																																			
3410	1483	6468	8944	3700	4062	4603	658	6758	8246	8575	3172	1549	910	4020	9902	3956	4858	3876	8348	6503	206	3525	5444	1562	7323	9223	2271	493	2132	7199	797	931	2612	443	6034	7312	3188	4969	1162	8810	7513	5528	5231	3861	8708	2650	2832	934	7677	5888	9898	3611	4522	714	254	4528	9204	3318	2789	9015	8279	3867	9710	1337	2859	552	1449	5690	2685	2399	9613	4925	3449	5405	8826	3832	6346	5982	1056	197	9643	7304	6093	2042	9404	6581	8809	5081	5667	2639	6054	6445	9062	6951	334	3570	9453	9985	6078
4334																																																																																																			
3301	6441	5445	5889	2419	5145	8146	8544	2881	2530	6823	7306	5627	9823	1386	9839	9724	6117	331	893	3401	31	7782	3766	90	3212	6176	2958	1525	4999	8615	5599	552	2944	5363	5806	8168	3102	2059	3649	7530	1637	2573	5252	4336	7441	128	7923	5380	5313	6012	9006	3635	3437	3498	4305	5355	3842	5769	6504	9813	8043	2639	4767	6020	4111	6657	3874	455	5135	9762	2439	7547	6658	9598	7307	2865	3929	9730	1643	2132	8402	8019	1306	3371	9728	383	2388	7271	8213	5308	6413	5277	6217	948	4288	6331	248	7373	388
6797																																																																																																			
4135	4395	4383	9667	2838	3119	8611	3423	9752	7625	7895	4998	9353	7227	7700	5074	1374	6598	3933	7709	8324	5601	4570	3546	1483	8041	8404	3766	3979	4802	8315	2583	9013	7839	4710	2705	3976	8417	8558	4889	7780	7335	1236	430	2388	778	9629	1471	9339	9587	4863	9857	1531	5987	1789	7861	3922	5067	5702	9748	5468	4748	9801	3369	3045	4469	8802	6927	6949	6012	4443	4311	7766	4592	2386	4423	4384	7872	7534	4864	7353	5649	1718	916	8212	6179	6201	8843	8497	1350	337	5035	5129	49	3985	7154	4997	7549	5469	2935
9752																																																																																																			
7125	78	8313	9066	3391	870	4521	9587	6247	4300	1163	5338	6327	4837	5361	9888	2751	8353	9857	8958	6056	2260	2230	6660	6555	8355	2570	8102	783	7533	6136	36	4094	7119	3866	116	2973	8802	4836	5132	4797	7172	9874	616	7837	9469	9566	6014	4433	4878	2106	9456	9986	1933	1285	2656	8289	9857	6279	7999	424	5865	5637	161	6439	1183	4997	9318	9634	3523	8309	512	2950	7532	1964	7413	5740	8680	3756	7113	6992	2866	1810	3233	7187	2933	2968	1073	6128	1126	5733	7202	4556	1885	1970	5783	1235	1982	3216	6201
6454																																																																																																			
2938	6739	675	7627	5299	4813	1363	9706	2677	2802	4120	7525	3479	9400	1422	9593	1791	6064	873	6953	2759	1732	4614	1919	3519	5688	178	2739	484	8928	9867	5598	6746	3285	7240	6541	1758	5836	8319	7976	7881	2056	5001	2467	758	3911	7546	6161	4893	5725	5762	4234	6093	4515	8739	1612	6335	8480	5059	1251	6568	6008	4701	4092	1633	8817	1653	8879	4115	547	2416	9942	4307	1304	9758	6458	5069	2532	7811	7118	103	8170	9598	5801	6982	715	7699	2023	9918	4089	7844	8351	8767	5128	404	1116	5525	2338	8190	8351
9094																																																																																																			
7413	2855	5559	9065	1173	8483	6001	1825	9210	6413	7327	4779	2207	240	8642	5909	6311	8657	5231	8580	9801	129	8823	7639	4407	1312	9240	9403	9430	1196	240	9532	1867	5065	3086	7661	6579	369	3393	5857	4037	8408	3594	6077	5659	8602	689	930	8687	3867	4171	8656	9787	8645	2418	7652	3217	4528	7670	330	2107	2175	9368	297	7401	206	331	2033	1790	1331	1386	1219	6118	5106	4756	1105	8247	776	772	390	2688	4201	2323	9570	3780	5863	5816	9442	7540	6476	7691	4797	212	3385	1261	8613	7347	7511	3458	3660
1696																																																																																																			
9692	1088	8154	4503	5967	3789	1899	6276	5305	5975	4266	2195	2110	3733	9048	6493	36	5037	597	8850	2670	8509	2308	5543	6010	5086	9338	8141	965	4775	4856	4759	859	3392	197	5740	2755	5345	44	6658	2786	1324	747	9570	929	5951	4789	1824	2483	9161	961	1335	8248	2241	2569	2129	7401	5432	1429	7573	3260	9770	1928	8896	7677	1258	6477	6032	3413	1277	8895	8655	8186	5997	9739	1278	7443	6085	9290	9211	5664	887	7831	5123	9207	3107	297	7571	5435	4521	8206	2860	950	1871	9676	3845	7500	1042	983	2780
1031																																																																																																			
6584	5681	4398	3250	1747	537	9916	7237	2113	3121	2551	5558	1077	42	6414	321	2108	9065	5001	1350	6702	9538	9581	8780	2574	2875	9901	3141	9498	9450	601	2078	5824	551	4855	930	4672	2794	8057	2302	3397	6573	6990	2046	9857	8892	2480	7688	4754	6677	9681	6995	6844	8810	5331	665	1493	2154	2382	9901	1996	9313	5402	5438	8367	1152	7693	2793	3669	4177	6458	7086	9863	1921	9490	1004	999	2028	1566	7414	6132	178	9511	2947	1664	6247	6443	259	9834	5990	6882	9734	7075	9985	4289	9704	9356	9454	3027	8300
4735																																																																																																			
8911	2351	668	9499	8255	1828	30	4034	2678	3716	5647	6331	5504	401	1977	766	5823	6527	2411	5268	2093	8385	4729	4247	754	7770	5519	5260	8142	2416	8955	3236	9573	5182	2453	4638	5790	8805	1474	4282	6031	8850	6562	7313	2541	5668	6968	7997	6523	1206	4585	4127	8456	2072	9932	1503	3222	4722	7986	2162	8636	5153	8359	208	3662	8353	2203	2995	4859	8758	581	1848	6165	4186	8160	2302	4806	1835	3373	6268	1533	5841	908	8791	692	7506	7163	8977	195	3248	8769	1848	5377	9987	321	2285	3589	3094	8200	9071
7235																																																																																																			
8686	9656	4791	3464	4112	5802	3333	8545	1339	9487	6089	5524	2040	7352	480	793	8042	4101	534	1874	452	3297	2703	6271	2849	8465	5062	1106	9822	934	8821	9193	9432	8681	5232	6373	2502	2746	8060	6267	6165	7201	5902	3896	7280	7326	5362	5138	1850	9916	9987	9434	7740	30	8925	5920	308	4295	4214	6473	4866	958	47	5352	4605	1050	7372	9504	500	4030	1011	8703	9875	721	2364	8093	9450	4130	1837	3036	7572	5768	8170	7264	6337	6710	7811	4410	898	4874	9781	1201	5978	8986	9022	2800	9420	1868	5617	9696
3240																																																																																																			
6537	2611	8367	8085	7369	906	2776	6982	441	348	9627	2017	9986	4058	3495	847	6750	991	7332	7646	1029	5329	616	7667	7323	1482	4156	8097	3151	4460	4491	6433	9616	7871	2890	6700	7649	4154	2650	7089	8181	5812	4411	5772	7360	9428	5477	8529	411	4398	659	4722	7169	5645	9161	8805	4563	8312	1304	8208	3072	7785	8372	8247	3608	629	2932	8764	5093	4461	8097	4949	7622	3674	8120	5982	9050	3492	5137	7589	3502	5139	8030	6376	5905	8039	116	6931	1518	9199	8967	1919	7318	7615	1098	7306	7758	4540	9395	2975
167																																																																																																			
236	3022	2237	9319	3685	6662	6510	97	5973	6840	8794	6467	7154	213	8125	2804	3259	4663	2394	9259	676	1831	9667	936	734	9488	6635	3558	1578	5502	7736	2482	8504	1374	5512	6075	6054	9696	8786	9721	9235	8528	5351	8902	3696	8394	2069	9562	8210	4704	6020	5338	3857	5854	2049	1359	1993	5275	7873	8229	3829	7760	1451	2636	7650	5717	8868	1159	6005	1422	6783	8606	4060	5796	9721	3983	4082	8970	6491	6829	9518	1914	2659	6740	2258	3326	9082	6677	8787	3189	7156	8235	3903	4305	4925	5563	8382	9749	2341	3494
7718																																																																																																			
2973	1081	901	8231	7961	2727	1178	4292	5285	9068	8577	5460	2946	2483	8905	9307	2407	3380	6251	7250	7866	5348	7017	6241	4388	3818	5172	8741	8869	9818	4323	8975	9395	1608	6891	4415	7246	7	5750	4539	6191	6750	1217	8161	7888	8358	8385	4982	4502	1743	932	822	6284	9318	3931	1172	6787	3658	7127	6492	3452	2554	1848	1670	5638	6958	4866	4446	7111	8106	4379	6626	7216	9631	8548	8731	2664	4649	3895	4207	5108	3286	7036	2421	8300	4702	5224	3553	9612	2916	5582	1400	5913	6885	6620	1979	566	830	4224	3049
3540																																																																																																			
5489	1783	6634	1443	7791	8880	721	4218	1557	6813	5380	6517	2755	4961	4896	3005	4245	2724	988	6424	8005	8349	3201	3231	6299	1292	807	731	3894	3365	6502	749	7967	9406	9502	666	3781	8873	3553	4936	2636	2465	8057	7438	7337	9345	10	6097	3741	6613	6330	7574	5711	178	9280	3556	9990	8107	9088	2844	8127	2909	201	6778	1797	908	9646	1475	8146	3222	538	1311	6436	7941	9100	4587	3539	1447	9546	4519	8752	9560	7714	8683	8339	2748	3112	9277	1126	8885	8265	3673	8749	8844	5595	8467	3421	3335	7499	3167
6656																																																																																																			
2552	2357	2467	3538	7291	9778	8233	4913	8762	4739	5515	6761	6804	8515	8596	3852	4284	9565	4715	4779	9834	7512	3238	5540	9618	4005	831	2259	1642	5883	7767	6163	8655	2731	52	7486	1928	7373	3131	1959	694	6342	2663	9491	5835	3473	1152	3232	3843	6474	6692	8917	2144	1040	8452	4086	8324	1572	2446	5012	8706	4444	2229	6500	164	5200	5070	8434	8491	866	7722	4158	5866	1790	9167	974	8734	3838	4514	1994	5433	9496	4036	4936	7357	5132	3403	3682	7909	5182	5163	5148	8951	4558	5236	9102	4837	401	9107	6389
2220																																																																																																			
7597	2719	9308	3353	2474	1186	8360	6785	9412	1679	8862	486	9187	8738	6345	9019	3191	6623	2753	2684	5339	7225	1237	5268	4927	5251	4103	5008	9584	361	6161	8433	4840	3286	5250	2715	945	7347	9459	2691	9362	3148	9565	7749	2156	4951	1215	4840	1845	9060	3438	7092	9179	6275	451	5574	6355	3636	951	3752	8902	2423	2074	5834	7460	1754	1772	7639	7900	5004	1567	7083	7091	594	3452	8568	6318	5130	7782	1333	7775	2454	1376	9821	8644	474	1096	8175	6921	7713	4198	6855	8526	9683	5124	4561	8585	8290	5406	4538
4192																																																																																																			
1896	3849	7136	7631	4206	1937	8128	5899	8172	5163	2880	7245	1233	6392	7452	2838	9611	6060	2183	5903	2014	9535	9311	183	4868	8192	3476	4068	9657	9043	9744	1643	9294	1199	3943	9784	9866	636	1893	2724	8536	1058	9770	5733	7341	2502	5659	4461	7736	5842	5405	730	2916	1367	7502	2882	4518	3981	6020	6837	3951	7439	2688	1409	8705	3959	3638	337	4009	4822	3305	6047	3955	9762	4210	7128	1481	395	8037	4126	5338	532	3070	4498	476	6874	4773	6161	7343	1163	381	4925	4316	5525	7070	9624	9897	4710	246	2925
5589																																																																																																			
3001	1526	6643	7247	3847	7235	4547	5691	8990	7014	3200	3437	7432	9871	5143	5973	1812	762	2951	5225	9336	5253	5259	8955	3197	6505	3309	123	5187	7192	7183	3257	5759	3188	167	9745	8501	373	795	8804	5467	37	4078	437	8486	563	3787	3326	1999	2932	1657	9295	8811	2841	5958	6085	2333	3340	9859	883	2654	6757	6674	3313	4100	767	3381	5114	6013	7268	1609	2520	7190	5308	1255	6493	7335	5184	9491	5195	4306	5938	7702	8999	6112	42	6037	1100	6378	9568	9193	2592	2718	4204	5204	311	1664	8703	4499	5504
7489																																																																																																			
4658	967	4912	9866	7279	7768	3603	4600	8182	272	6265	5545	5088	9779	483	6487	4024	7462	173	4953	9147	4058	7911	9669	9923	5743	8593	1488	8356	3571	556	8771	5507	3706	6660	5529	863	1238	3747	6229	841	5176	1752	2636	3019	6514	7987	9968	3023	4027	2542	4218	9614	1631	6834	4479	2729	9837	5116	4286	9619	6368	599	7001	8757	8362	1471	2750	4532	7418	8101	6883	9440	1239	9538	4197	5904	7900	1908	297	8525	31	4511	5100	7861	1430	9728	7330	2150	5888	7760	5600	6496	4096	984	3006	2393	949	703	3325
9275																																																																																																			
2262	6470	1165	4774	5766	1506	1316	7645	7298	3605	8537	9630	9709	4087	9086	1940	6136	5383	1120	6959	8892	1093	5162	5746	1857	3664	2317	159	1958	2630	1242	6137	4875	1337	7811	6353	199	6876	1398	4221	7754	6245	4033	499	2087	5434	6998	4249	1162	2485	5287	499	9982	1129	6643	6301	9219	5214	1879	9465	6483	4864	9246	2513	7789	7047	8017	4880	5284	4655	4067	2373	9544	8983	8228	7939	3861	8843	4862	5272	214	1703	373	7728	8797	8583	3441	485	6437	3608	9899	5462	172	3063	9807	9134	3777	2302	9634	4303
4742																																																																																																			
4707	9060	7028	1502	6779	1859	7089	6196	1512	727	3034	2289	8805	3086	6550	7258	5232	4745	9987	387	529	8508	442	9661	9130	3633	2936	9508	2776	7988	5870	1012	4710	6042	1567	406	845	8063	8230	712	5527	6635	1038	1257	6385	6728	1958	1302	4458	5468	1875	4204	2167	9982	8603	6960	5109	5425	9503	9630	9018	8343	873	8417	2619	3290	1825	6644	490	7087	1729	2284	9586	8065	6151	471	5339	9237	2718	4092	8196	1071	8024	3023	5029	8117	5664	156	8218	9922	1957	8694	6818	8121	3145	5940	7954	7717	8143	2881
2700																																																																																																			
360	1561	1932	8611	7534	7085	3982	8907	3584	4644	7548	2519	5657	3856	2058	5512	9388	4814	4574	9168	6955	4662	1484	6146	1111	1840	8993	4531	7924	6671	879	2303	377	1167	6667	5748	1463	9165	1503	7094	5641	5600	2778	2956	8351	9247	4145	687	9262	763	2457	804	2969	4382	516	5634	9261	2973	4678	7028	1679	9101	4197	8180	3046	2854	2998	339	2348	2110	5137	3858	45	3948	7423	2877	8890	6562	3856	4788	6893	9278	5083	4239	8086	1230	4154	5392	1107	3275	7373	7821	1020	1365	3381	3796	4426	4644	2830	7049
2618																																																																																																			
8885	97	4046	895	3413	431	7864	1434	5663	4195	4261	4341	7064	7211	4601	1862	4444	5054	7832	7318	7090	791	3706	1830	9617	2865	8104	5838	1509	6182	7691	9820	8216	5301	9482	5092	4316	3904	4883	9170	8233	18	6903	3215	5964	2464	6682	2844	4780	4579	1518	332	9315	4719	838	6502	668	449	3415	3048	4168	8687	3380	8685	17	2293	6222	3792	7633	1011	7999	9647	7668	7526	1280	8313	4062	5432	2672	61	245	6165	6912	5117	4879	217	6919	4235	2683	1852	4813	1494	73	1627	3094	9389	7012	6268	4269	3383
1503																																																																																																			
4515	8761	6618	42	9037	7254	7585	357	1774	9545	8125	3500	9130	332	3215	3674	3206	3984	6320	3833	6076	6139	1754	3572	8633	3844	5746	944	2368	4980	3243	9843	1376	5113	9397	60	6040	1496	6619	8625	6650	2934	6907	2725	7394	189	9652	2876	3502	6291	1246	3516	3230	4964	9531	1517	380	2987	7746	1693	5704	447	8331	3656	6983	4956	973	3957	658	4523	2515	8297	6272	4724	5508	5408	9847	4370	5714	5985	6073	5448	7762	8721	1833	1555	3193	5149	1190	5421	3479	2399	3041	6014	4239	9	4279	1521	6033	8941
9728																																																																																																			
5865	8187	9493	2456	2796	8987	2256	3378	3161	345	9998	7836	4922	7932	9478	4767	5119	6696	9552	796	9598	6813	7481	6823	7417	7333	5968	706	900	421	9048	688	4102	4081	9432	306	9009	149	7442	5106	7301	7118	3127	2395	2838	1262	8416	911	348	3158	698	6867	6133	3421	2331	4579	5615	2836	767	5614	3979	8502	8792	4570	8385	8093	4463	6207	1389	981	3971	7580	8506	7102	3640	4493	6688	4700	8049	7775	9105	8747	1574	8770	1313	1091	7909	3825	9068	1224	8408	708	3097	5503	5752	3830	304	2024	67	2188
5961																																																																																																			
6646	9543	9705	2141	2713	4442	4320	8828	2605	6831	6102	2197	4667	3239	8920	3537	7362	4002	2550	7230	328	7175	6056	3866	3386	9339	5979	1524	6992	6555	3978	8505	959	4163	1184	5956	5786	7129	393	498	1966	5411	3514	9269	388	5656	3682	1602	6233	5896	8862	781	7897	2510	5864	1752	3075	7805	2488	7570	3831	8016	972	1556	3951	8610	8418	662	9570	3038	2647	7982	763	3215	3522	6519	8541	9975	7861	8366	8816	2885	7504	828	4859	9705	558	7659	8966	6685	9751	4136	6919	2495	2567	1172	3870	6232	8466	5274
2335																																																																																																			
